X,Y,region,altitude,surface,parcelle_active,plante_reference,climat,typo_pays_principale,typo_pays_secondaire,bassin_prod_principal,bassin_prod_secondaire,topographie,plan_eau,exposition,orientation_vent,enclave,corridor,drain,biogeoregions,geometry,temperature,land_cover,theta,presence_absence,observation
7.62726552247713,47.9560517715698,GRAND-EST,202,3.24,1,Salade,Semi-continental nord,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,,7.62726552247713|47.9560517715698,,Extensive fields,,,
2.03446278198989,48.3423054399844,ILE-DE-FRANCE,136,14,1,Ble,Oceanique a semi-oceanique nord,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,,2.03446278198989|48.3423054399844,7.42699575424194,Extensive fields,0.0160633501037608,0,Species not observed
-0.0285935138119105,43.1714544120379,OCCITANIE,425,11.17,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,"","","",Plateau,0,Plein soleil,Ouest,0,1,0,,-0.0285935138119105|43.1714544120379,7.83519887924194,Extensive fields,0.111649129899514,0,Species not observed
1.19878512545737,43.3568918107652,OCCITANIE,195,19.48,1,Mais,Oceanique a semi oceanique sud,Open field,"","","",Plaine,0,Plein soleil,Sud-Est,1,1,0,,1.19878512545737|43.3568918107652,8.90786170959473,Extensive fields,0.964060204285619,1,Species observed
0.841883922556347,43.9025674627997,OCCITANIE,208,10.32,0,Ble,Oceanique a semi oceanique sud,Open field,"","","",Plateau,0,Plein soleil,Sud-Est,0,1,0,,0.841883922556347|43.9025674627997,8.9134464263916,Extensive fields,0.965015266201398,1,Species observed
-0.0936610664005649,43.9361585123932,OCCITANIE,120,3.43,1,Mais,Oceanique a semi oceanique sud,Bocage a dominante polyculture elevage,"","","",Plateau,0,Plein soleil,Sud-Est,0,1,0,,-0.0936610664005649|43.9361585123932,8.9545841217041,Extensive fields,0.971332941219531,1,Species observed
1.61586043183778,43.0766998928626,OCCITANIE,285,27.07,1,Mais,Oceanique a semi oceanique sud,Open field,"","","",Plaine,0,Plein soleil,Ouest,0,1,0,,1.61586043183778|43.0766998928626,8.2463321685791,Extensive fields,0.495415339217706,1,Species observed
4.83184379082291e-05,48.096780472695,PAYS DE LOIRE,136,19,1,Ble,Oceanique a semi-oceanique nord,Paysage mixte,Bocage a dominante polyculture elevage,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,,4.83184379082291e-05|48.096780472695,7.76287221908569,Extensive fields,0.08049511150463,0,Species not observed
-0.110816129271294,48.186995939629,PAYS DE LOIRE,129,5,1,Mais,Oceanique a semi-oceanique nord,Paysage mixte,Bocage a dominante polyculture elevage,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,,-0.110816129271294|48.186995939629,7.49947500228882,Extensive fields,0.0229185141963671,0,Species not observed
-0.175258326690993,48.3152034099843,PAYS DE LOIRE,171,12,1,Ble,Oceanique a semi-oceanique nord,Paysage mixte,Bocage a dominante polyculture elevage,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,,-0.175258326690993|48.3152034099843,7.25963735580444,Extensive fields,0.00702093472263541,0,Species not observed
1.69474386829455,46.1800936052505,NOUVELLE-AQUITAINE,430,2.99,1,Ble,Semi-oceanique a semi-continental,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,,1.69474386829455|46.1800936052505,6.80272817611694,Extensive fields,0.000719410242994251,0,Species not observed
-0.096311771160094,48.2109832777916,PAYS DE LOIRE,162,8,1,Ble,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,,-0.096311771160094|48.2109832777916,7.31655263900757,Extensive fields,0.00931069891232263,0,Species not observed
1.08936863805977,46.0450153744579,NOUVELLE-AQUITAINE,280,57,1,Ble,Semi-oceanique a semi-continental,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord-Ouest,0,0,0,,1.08936863805977|46.0450153744579,7.58504629135132,Extensive fields,0.0347311882700057,0,Species not observed
1.25644820935723,43.4718677019766,OCCITANIE,125,3.5,0,Ble,Oceanique a semi oceanique sud,Paysage mixte,"","","",Plaine,0,Plein soleil,Est,0,1,0,,1.25644820935723|43.4718677019766,9.11712074279785,Extensive fields,0.987075269317376,1,Species observed
0.933643316373826,43.8424065954874,OCCITANIE,150,10.79,1,Ble,Oceanique a semi oceanique sud,Open field,"","","",Bas de coteau,0,Plein soleil,Est,0,1,0,,0.933643316373826|43.8424065954874,9.0205020904541,Extensive fields,0.979214812643993,1,Species observed
-1.06548067392351,47.9685858371065,PAYS DE LOIRE,57,6.1,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,"Batis, milieu rural",Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,,-1.06548067392351|47.9685858371065,8.05300331115723,Extensive fields,0.271904079307621,0,Species not observed
-0.735576898990804,47.9179420734789,PAYS DE LOIRE,100,3,1,Ble,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,,-0.735576898990804|47.9179420734789,8.12298011779785,Extensive fields,0.346355162773554,0,Species not observed
1.73074513467366,43.0420585946817,OCCITANIE,283,5.81,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,"","","",Bas de coteau,0,Plein soleil,Ouest,0,1,0,,1.73074513467366|43.0420585946817,7.50518178939819,Extensive fields,0.0235662556819736,0,Species not observed
1.36046605564376,43.12178114221,OCCITANIE,234,6.17,1,Mais,Oceanique a semi oceanique sud,Open field,"","","",Bas de coteau,0,Plein soleil,Ouest,0,1,0,,1.36046605564376|43.12178114221,8.02703285217285,Extensive fields,0.246970456895716,0,Species not observed
-1.21098179272832,47.6970875151494,PAYS DE LOIRE,66,10.4,0,Ble,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,,-1.21098179272832|47.6970875151494,8.3231143951416,Extensive fields,0.590388579908892,0,Species not observed
3.25394169282017,45.5279028761358,AUVERGNE-RHONE-ALPES,400,3.96,1,Mais,Semi-continental sud,Paysage mixte,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,,3.25394169282017|45.5279028761358,7.14745473861694,Extensive fields,0.0040188749478341,0,Species not observed
-1.12499163927258,46.5099919869105,PAYS DE LOIRE,20,8.8,1,Ble,Oceanique a semi oceanique sud,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,,-1.12499163927258|46.5099919869105,9.18587684631348,Extensive fields,0.990800683790965,1,Species observed
1.40252519794308,43.6371985378687,OCCITANIE,145,6.38,1,Salade,Oceanique a semi oceanique sud,Paysage mixte,"Batis, milieu urbain","","",Plaine,0,Plein soleil,Sud-Est,1,1,0,,1.40252519794308|43.6371985378687,9.20327186584473,Extensive fields,0.99156052033165,1,Species observed
3.3273247720596,45.8063031613819,AUVERGNE-RHONE-ALPES,350,2.56,1,Mais,Semi-continental sud,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,,3.3273247720596|45.8063031613819,7.69905996322632,Extensive fields,0.059821749655472,0,Species not observed
0.295455498867531,43.2660642854903,OCCITANIE,295,8.56,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,"","","",Fond de vallee,0,Plein soleil,Ouest,0,1,0,,0.295455498867531|43.2660642854903,8.39229774475098,Extensive fields,0.670730029849432,1,Species observed
-1.17349778670118,46.5581141370603,PAYS DE LOIRE,37,22.36,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,,-1.17349778670118|46.5581141370603,9.18587684631348,Extensive fields,0.990800683790965,1,Species observed
2.49921931891287,49.9395421110171,HAUTS-DE-FRANCE,75,3.65,1,Ble,Semi-oceanique a semi-continental,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,,2.49921931891287|49.9395421110171,6.55352163314819,Extensive fields,0.000207039927749105,0,Species not observed
1.68968552346026,48.2474594801377,CENTRE-VAL DE LOIRE,150,21,0,Ble,Semi-oceanique a semi-continental,Open field,"Batis, milieu rural",Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,,1.68968552346026|48.2474594801377,7.42769765853882,Extensive fields,0.0161189135210668,0,Species not observed
1.12928931793904,46.624640364635,CENTRE-VAL DE LOIRE,119,23,0,Mais,Semi-continental sud,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,1,1,0,,1.12928931793904|46.624640364635,8.3708438873291,Extensive fields,0.646621052481516,0,Species not observed
-0.746411350248328,45.1193234152764,NOUVELLE-AQUITAINE,19,0.2,0,Vigne,Oceanique,Open field,Paysage mixte,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Ouest,0,1,0,,-0.746411350248328|45.1193234152764,9.73394203186035,Agro-natural fields,0.021242295779202,0,Species not observed
0.078328468842444,47.2668509401059,CENTRE-VAL DE LOIRE,43,0.13,0,Vigne,Semi-oceanique,"Batis, milieu rural","Batis, milieu suburbain",Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Ouest,0,0,0,,0.078328468842444|47.2668509401059,8.57845497131348,Agro-natural fields,6.72030214956997e-05,0,Species not observed
0.291019962115889,47.3580013002755,CENTRE-VAL DE LOIRE,110,0.98,1,Vigne,Semi-oceanique,Paysage mixte,Zone forestiere,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Ouest,0,1,0,,0.291019962115889|47.3580013002755,8.2958927154541,Agro-natural fields,1.63619378256895e-05,0,Species not observed
0.891591233067734,47.1344420173885,CENTRE-VAL DE LOIRE,98,23.13,1,Mais,Semi-oceanique,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,1,,0.891591233067734|47.1344420173885,8.20488929748535,Extensive fields,0.443849472228571,0,Species not observed
1.2275118696401,47.1005948915701,CENTRE-VAL DE LOIRE,84,2.3,1,Vigne,Semi-oceanique,Paysage mixte,"Batis, milieu rural",Bassin viticole,Bassin viticole,Haut de coteau,0,Plein soleil,Ouest,0,1,0,,1.2275118696401|47.1005948915701,8.1247501373291,Agro-natural fields,6.95356370189895e-06,0,Species not observed
1.97647926387137,43.8545886832388,OCCITANIE,198,2,1,Vigne,Semi-oceanique a semi-continental,Open field,"",Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Sud,0,0,0,,1.97647926387137|43.8545886832388,8.77907752990723,Agro-natural fields,0.000183225010973303,0,Species not observed
5.09676014272009,46.97017339692,BOURGOGNE-FRANCHE-COMTE,,3.15,1,Mais,Semi-continental nord,Paysage mixte,"",Autres,Autres,Plaine,0,Plein soleil,Sud-Est,0,0,0,,5.09676014272009|46.97017339692,7.74120473861694,Extensive fields,0.0728322061576802,0,Species not observed
7.97034419470894,49.0740281094807,GRAND-EST,212,0.11,1,Vigne,Semi-continental nord,Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Bas de coteau,0,Semi ombrage,Sud-Ouest,0,1,0,,7.97034419470894|49.0740281094807,5.75213003158569,Agro-natural fields,4.89926983532473e-11,0,Species not observed
-2.29467097787577,47.4769822108992,BRETAGNE,40,10,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Bas de coteau,0,Semi ombrage,Sud-Ouest,0,1,0,,-2.29467097787577|47.4769822108992,9.07329750061035,Extensive fields,0.983959808391475,1,Species observed
4.87555457000098,45.1080412175725,AUVERGNE-RHONE-ALPES,160,1.53,1,Vigne,Semi-continental sud,Paysage mixte,"Batis, milieu rural",Bassin viticole,Bassin viticole,Haut de coteau,0,Plein soleil,Nord,0,1,0,,4.87555457000098|45.1080412175725,7.92296743392944,Agro-natural fields,2.53538422149825e-06,0,Species not observed
4.75416288417994,45.2090348652744,AUVERGNE-RHONE-ALPES,220,0.4,1,Vigne,Semi-continental sud,Paysage mixte,Zone de montagne,Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Nord,0,1,0,,4.75416288417994|45.2090348652744,7.03566884994507,Agro-natural fields,3.00123828047777e-08,0,Species not observed
1.45635962434721,48.1581326823105,CENTRE-VAL DE LOIRE,145,5,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,,1.45635962434721|48.1581326823105,7.48146963119507,Extensive fields,0.020986792046508,0,Species not observed
-1.54976330481644,48.117937696305,BRETAGNE,50,6.26,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Plateau,0,Plein soleil,Ouest,0,0,0,,-1.54976330481644|48.117937696305,8.21843910217285,Extensive fields,0.460630542855616,1,Species observed
2.53409216807016,48.3134156633341,ILE-DE-FRANCE,118,39.35,1,Ble,Semi-oceanique,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,,2.53409216807016|48.3134156633341,7.52889394760132,Extensive fields,0.0264541915675588,0,Species not observed
-4.07753216675998,48.0444696777694,BRETAGNE,150,8,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Bas de coteau,0,Plein soleil,Ouest,0,1,0,,-4.07753216675998|48.0444696777694,8.66106605529785,Extensive fields,0.886485106503188,0,Species not observed
-1.21091654815624,47.1579301021151,PAYS DE LOIRE,25,0.3,1,Vigne,Oceanique a semi-oceanique nord,Zone de marais ou de basse vallee,Bocage a dominante polyculture elevage,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Ouest,0,1,0,,-1.21091654815624|47.1579301021151,8.5751895904541,Agro-natural fields,6.6114784680697e-05,0,Species not observed
2.44818922668859,46.9750717358777,CENTRE-VAL DE LOIRE,175,18.51,1,Ble,Semi-continental sud,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Ouest,0,0,0,,2.44818922668859|46.9750717358777,8.06124305725098,Extensive fields,0.280136482370623,1,Species observed
2.32438443477426,46.8734531233774,CENTRE-VAL DE LOIRE,169,33,1,Ble,Semi-oceanique,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,,2.32438443477426|46.8734531233774,8.11409950256348,Extensive fields,0.336372351345717,0,Species not observed
-2.14313458408928,48.3514652113532,BRETAGNE,65,2.76,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Haut de coteau,0,Plein soleil,Nord-Ouest,0,1,0,,-2.14313458408928|48.3514652113532,8.16997718811035,Extensive fields,0.401284936187947,0,Species not observed
1.99371837710439,43.1091660758418,OCCITANIE,290,0.5,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,"",Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,,1.99371837710439|43.1091660758418,8.28621864318848,Agro-natural fields,1.55893530496638e-05,0,Species not observed
2.13781631449967,43.0335960648417,OCCITANIE,279,1.1,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,"",Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,,2.13781631449967|43.0335960648417,7.96932363510132,Agro-natural fields,3.19672080752676e-06,0,Species not observed
2.35308637410918,49.4101446684058,HAUTS-DE-FRANCE,99,2.86,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Nord-Ouest,0,0,0,,2.35308637410918|49.4101446684058,6.80993032455444,Extensive fields,0.000745769173437233,0,Species not observed
-2.16734633921257,48.3923857121363,BRETAGNE,50,3.77,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Fond de vallee,1,Plein soleil,Nord-Ouest,1,1,0,,-2.16734633921257|48.3923857121363,8.20656776428223,Extensive fields,0.445922060197159,1,Species observed
2.39493990338055,49.4310597826644,HAUTS-DE-FRANCE,70,4.21,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Nord-Ouest,0,0,0,,2.39493990338055|49.4310597826644,6.80993032455444,Extensive fields,0.000745769173437233,0,Species not observed
-1.31255035612017,48.1159258514575,BRETAGNE,85,3,1,Mais,Oceanique,Zone de marais ou de basse vallee,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Fond de vallee,0,Plein soleil,Nord-Ouest,1,1,0,,-1.31255035612017|48.1159258514575,8.00240516662598,Extensive fields,0.224788808150462,0,Species not observed
3.75750873306653,48.2915755413204,GRAND-EST,142,13.3,1,Ble,Semi-continental nord,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord-Ouest,0,0,0,,3.75750873306653|48.2915755413204,7.09102773666382,Extensive fields,0.00303391975163613,0,Species not observed
3.18800407253717,43.4623638606662,OCCITANIE,126,0.89,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,"",Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Nord-Ouest,0,1,0,,3.18800407253717|43.4623638606662,10.1070804595947,Agro-natural fields,0.122970331537308,0,Species not observed
-0.517310247847459,46.2007378916469,NOUVELLE-AQUITAINE,34,7.01,1,Mais,Oceanique a semi oceanique sud,Bocage a dominante polyculture elevage,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Semi ombrage,Information inconnue,0,1,0,,-0.517310247847459|46.2007378916469,8.95891761779785,Extensive fields,0.97193015534254,1,Species observed
-1.30855814148555,49.6909746361636,NORMANDIE,20,1,1,Ble,Oceanique,Bocage a dominante polyculture elevage,"Batis, milieu rural",Zone maraichere,Zone maraichere,Zone maritime non bande cotiere,0,Semi ombrage,Ouest,0,0,0,,-1.30855814148555|49.6909746361636,8.90188026428223,Extensive fields,0.963009470347222,1,Species observed
-1.3206307205153,49.7710014886246,NORMANDIE,23,2.08,0,Ble,Oceanique,Autres,"",Zone maraichere,Zone maraichere,Zone maritime non bande cotiere,0,Plein soleil,Information inconnue,0,1,0,,-1.3206307205153|49.7710014886246,,Extensive fields,,,
-1.33101721414291,49.6535249821759,NORMANDIE,65,7.47,1,Salade,Oceanique,Bocage a dominante polyculture elevage,"Batis, milieu rural",Zone maraichere,Zone maraichere,Zone maritime non bande cotiere,0,Plein soleil,Ouest,0,1,0,,-1.33101721414291|49.6535249821759,8.90188026428223,Extensive fields,0.963009470347222,1,Species observed
4.60562430545174,45.8650409867606,AUVERGNE-RHONE-ALPES,330,0.28,1,Vigne,Semi-continental sud,Paysage mixte,Zone forestiere,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Nord,0,1,0,,4.60562430545174|45.8650409867606,7.49465322494507,Agro-natural fields,2.97832623867692e-07,0,Species not observed
5.0820742465166,48.7234160659695,GRAND-EST,272,15.6,1,Ble,Semi-continental nord,Paysage mixte,"Batis, milieu rural",Zone de polyculture-elevage,Zone de polyculture-elevage,Plateau,0,Plein soleil,Nord-Est,0,1,0,,5.0820742465166|48.7234160659695,6.32970571517944,Extensive fields,6.76245786860333e-05,0,Species not observed
5.18563427450645,47.167801158343,BOURGOGNE-FRANCHE-COMTE,,9.15,1,Ble,Semi-continental nord,Paysage mixte,"",Autres,Autres,Plaine,0,Plein soleil,Nord-Est,0,1,0,,5.18563427450645|47.167801158343,7.59380483627319,Extensive fields,0.0362296282500669,0,Species not observed
5.57866775624115,49.0953937856873,GRAND-EST,226,13,1,Ble,Semi-continental nord,Paysage mixte,"Batis, milieu rural",Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,1,Plein soleil,Nord-Est,0,1,0,,5.57866775624115|49.0953937856873,5.59832143783569,Extensive fields,1.74563083701855e-06,0,Species not observed
-1.84129194116862,47.9951538309728,BRETAGNE,48,5,1,Mais,Semi-oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Bas de coteau,0,Semi ombrage,Ouest,0,1,0,,-1.84129194116862|47.9951538309728,8.36284828186035,Extensive fields,0.637433351436951,0,Species not observed
-0.415576718188874,43.5767591979592,NOUVELLE-AQUITAINE,183,5.5,1,Mais,Oceanique a semi oceanique sud,Bocage a dominante polyculture elevage,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Haut de coteau,0,Semi ombrage,Ouest,0,1,0,,-0.415576718188874|43.5767591979592,8.88921546936035,Extensive fields,0.96068639368601,1,Species observed
-0.139799713130147,44.7020008190015,NOUVELLE-AQUITAINE,30,0.8,0,Vigne,Oceanique,Open field,Paysage mixte,Bassin viticole,Bassin viticole,Plateau,0,Semi ombrage,Ouest,0,1,0,,-0.139799713130147|44.7020008190015,9.14193153381348,Agro-natural fields,0.00112332046056368,0,Species not observed
-1.19255742738342,43.4491328209606,NOUVELLE-AQUITAINE,100,2.9,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Semi ombrage,Ouest,0,1,0,,-1.19255742738342|43.4491328209606,9.55928993225098,Extensive fields,0.998566854835792,1,Species observed
-3.66894286867666,48.3177790343243,BRETAGNE,200,1.4,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Plateau,0,Semi ombrage,Ouest,1,0,0,,-3.66894286867666|48.3177790343243,7.84163808822632,Extensive fields,0.114882599527474,0,Species not observed
-4.43659664876396,48.3537702595841,BRETAGNE,51,0.13,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Zone maritime non bande cotiere,0,Plein soleil,Ouest,0,1,0,,-4.43659664876396|48.3537702595841,9.62615394592285,Extensive fields,0.99897370141413,1,Species observed
2.5034911492634,48.6637774649879,ILE-DE-FRANCE,94,1.65,1,Mais,Semi-oceanique,Paysage mixte,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,0,0,,2.5034911492634|48.6637774649879,7.50847768783569,Extensive fields,0.023948455568373,0,Species not observed
3.12440572145055,49.1167845750983,ILE-DE-FRANCE,69,5.6,1,Mais,Semi-oceanique,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Fond de vallee,0,Plein soleil,Ouest,0,1,0,,3.12440572145055|49.1167845750983,6.85900259017944,Extensive fields,0.000952957300413951,0,Species not observed
0.600152586318467,49.8408952273309,NORMANDIE,110,15,1,Ble,Oceanique a semi-oceanique nord,Open field,"",Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,,0.600152586318467|49.8408952273309,7.73269033432007,Extensive fields,0.0700091806786296,0,Species not observed
2.55785216109756,46.9736405461159,CENTRE-VAL DE LOIRE,82,10.5,1,Ble,Semi-continental sud,Open field,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,,2.55785216109756|46.9736405461159,8.00612831115723,Extensive fields,0.228049372180634,0,Species not observed
-1.40210128923305,47.1869557875482,PAYS DE LOIRE,41,1.5,1,Vigne,Oceanique a semi-oceanique nord,Paysage mixte,Bocage a dominante polyculture elevage,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Ouest,0,1,0,,-1.40210128923305|47.1869557875482,8.95101356506348,Agro-natural fields,0.000432743661082751,0,Species not observed
-0.348627618619789,43.362129116485,NOUVELLE-AQUITAINE,199,12.6,1,Mais,Oceanique a semi oceanique sud,"Batis, milieu urbain",Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,1,Plein soleil,Ouest,0,1,0,,-0.348627618619789|43.362129116485,8.76857948303223,Extensive fields,0.930403068153122,1,Species observed
3.87814354547826,49.0786679619764,GRAND-EST,142,0.09,0,Vigne,Semi-continental nord,Open field,Paysage mixte,Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Ouest,0,1,0,,3.87814354547826|49.0786679619764,6.57674551010132,Agro-natural fields,3.0252489464016e-09,0,Species not observed
3.79532662049258,49.1200185966989,GRAND-EST,91,0.4,1,Vigne,Semi-continental nord,Open field,Paysage mixte,Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Ouest,0,1,0,,3.79532662049258|49.1200185966989,6.52138662338257,Agro-natural fields,2.29377504500746e-09,0,Species not observed
0.0604474067727658,46.2595652267426,NOUVELLE-AQUITAINE,162,9.13,1,Mais,Oceanique a semi oceanique sud,Paysage mixte,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,,0.0604474067727658|46.2595652267426,8.2637882232666,Extensive fields,0.517228455895334,1,Species observed
-0.139718520287227,48.9169378133195,NORMANDIE,69,14,1,Ble,Oceanique,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,,-0.139718520287227|48.9169378133195,7.39910268783569,Extensive fields,0.0140015525402018,0,Species not observed
4.4470139162763,49.5117285095725,GRAND-EST,123,18.03,0,Ble,Semi-continental nord,Open field,"Batis, milieu suburbain",Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Sud-Ouest,0,0,0,,4.4470139162763|49.5117285095725,6.50798940658569,Extensive fields,0.000164892324975063,0,Species not observed
4.08542331030386,48.4805434782893,GRAND-EST,80,10.5,1,Ble,Semi-continental nord,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Sud-Ouest,0,0,0,,4.08542331030386|48.4805434782893,7.25692129135132,Extensive fields,0.0069268886547959,0,Species not observed
1.62008251077409,49.4830519937743,NORMANDIE,160,,0,Ble,Oceanique a semi-oceanique nord,Open field,"","","",Plaine,0,"",Ouest,0,0,0,,1.62008251077409|49.4830519937743,6.43837881088257,Extensive fields,0.000116429760362782,0,Species not observed
0.709948075876105,48.6317183079655,NORMANDIE,170,1,1,Salade,Oceanique,Paysage mixte,Open field,Zone de polyculture-elevage,Zone de polyculture-elevage,Haut de coteau,0,Plein soleil,Ouest,0,0,0,,0.709948075876105|48.6317183079655,6.63079214096069,Extensive fields,0.000304650910523195,0,Species not observed
-1.30466078979801,47.7163192822118,PAYS DE LOIRE,62,2.4,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,,-1.30466078979801|47.7163192822118,8.33510780334473,Extensive fields,0.604807925232768,1,Species observed
